text,Issue_id,Severity,clean_posts
"Parched earth, soaring temperatures and lockdown due to the Covid pandemic have thrown life out of gear in the rural parts of Rajasthan that have been seeing an acute water shortage. Villagers running from pillar to post to arrange water. @mausamii2u 
https://t.co/nEuyjxk3dU",2.0,0.0,"parch earth soar temperatur lockdown covid pandem thrown life gear rural part rajasthan acut water shortag villag pillar post arrang water mausamii 
"
"There is no sidewalk on the Vetri main road. It’s hazardous for the people who have to commute through that particular road daily. I request the authority to look into it fast as this can lead to dangerous accidents. 
",4.0,1.0,"sidewalk vetri main road hazard peopl commut particular road daili request author look fast lead danger accid 
"
"Based on an acoustic inspection method, this solution will enable real-time detection of #sewage network blockages. With this tool, #SUEZ has already reduced the number of network blockages by 70% in Bayonne (NJ) &amp; by 71% in Nassau County (NY)
https://t.co/2ymlAwgqct #wastewater",3.0,0.0,"base acoust inspect method solut enabl real time detect sewag network blockag tool suez alreadi reduc number network blockag bayonn nassau counti 
 wastewat"
@JDVance1 Let’s look at murder rates and petty crime rates in the rustbelt while were at it,1.0,0.0, jdvanc look murder rate petti crime rate rustbelt
"As the use of recycled wastewater is becoming more accepted in the drought-plagued state of California, perhaps the rest of the U.S. should follow suit in the use of this climate-friendly, more sustainable method of water usage. 
https://t.co/5umWMwtJ8E",3.0,0.0," recycl wastewat becom accept drought plagu state california perhap rest follow suit climat friendli sustain method water usag 
"
@NammaBESCOM How can I receive the confirmation on if the issue is resolved or not. I complaint every single day on helpline and here but no one never took it seriously. People in village doesn't question doesn't mean they don't need electricity for 3 to 6 hrs a day.,0.0,0.0, nammabescom receiv confirm issu resolv complaint everi singl helplin never took serious peopl villag question mean need electr 
"@serena_patriot SEWAGE PLANT are so needed to create more fresh water manually.
(wastewater) 💦💧💦💧💦 https://t.co/0WMF49yeby",3.0,0.0," serena patriot sewag plant need creat fresh water manual 
 wastewat "
@cohsunshinecity If only the garbage collection centres can be located at Borrowdale Brooke no problem nazvo,5.0,0.0, cohsunshinec garbag collect centr locat borrowdal brook problem nazvo
"In this recent blog @Jamie_Woodward_ outlines his recent research into microplastic pollution in rivers. He describes how this offers proof that untreated sewage is routinely spilled into rivers outside of permitted conditions.

Read it here:
https://t.co/Mcq7A0JOgl https://t.co/bVeDdIszE3",3.0,0.0,"recent blog jami woodward outlin recent research microplast pollut river describ offer proof untreat sewag routin spill river outsid permit condit 

read 
 "
You are not solving my issue regarding electricity in our area. How many times I have to complain? Your service is very poor quality.We are facing outage in our area without a particular reason why? When you will solve my complaint @MSEDCL poor service,0.0,0.0,solv issu regard electr area mani time complain servic poor qualiti face outag area without particular reason solv complaint msedcl poor servic
"""Overtaking a Suburu driver on a highway is a sin they can even cause an accident just to prove a point."" overspeeding killing is taking so many lifes.
 
@KenyanTraffic @KeNHAKenya @PRSA_Roadsafety @motoristsoffice @ntsa_kenya @DCI_Kenya 
https://t.co/SrmrTBLu4q via @papafavour",4.0,0.0," overtak suburu driver highway even caus accid prove point overspeed kill take mani life 
 
 kenyantraff kenhakenya prsa roadsafeti motoristsoffic ntsa kenya kenya 
 papafavour"
@YimbyA @rebeccajtiffany But structures carry a significant amount of the burden. 2011 figures had it at 1/3 and that’s only stormwater - doesn’t consider sewage load. In ‘09 it was estimated the city would need an addition capacity of 4m gallon/day in the coming decades- just to manage wastewater.,3.0,0.0, yimbya rebeccajtiffani structur carri signific amount burden figur stormwat consid sewag load estim citi would need addit capac gallon come decad manag wastewat 
Still no change always same problem... Dustbin always full and all garbage out of Dustbin  .. Full of road... To much smell.. visakhapatnam MVP colony sector 9. Fisher men colony opp blend school area.. I complaint many times nobody's take cares this area..... https://t.co/zk9kLXKota Please solve the issue promptly,5.0,1.0,still chang alway problem dustbin alway full garbag dustbin full road much smell visakhapatnam coloni sector fisher coloni blend school area complaint mani time nobodi take care area pleas solv issu promptli
"@DawnPea38043694 @AamerAnwar @UEFA @GlenKamara4 But they were guilty. We saw them do it. You're hiding behind the police saying ""no criminality"" now. 
They didn't say the video was fake, they didn't say ""no crime was committed"", they said ""no criminality"". When did you ever hear the word 'criminality' being used before?",1.0,0.0," dawnpea aameranwar uefa glenkamara guilti hide behind polic crimin 
they video fake crime commit said crimin ever hear word crimin "
"@digitaltrader @allibeth63 @lisa_simonetti @mmpadellan Yes theft and drug use is claasified as petty crime 
So ..your point??",1.0,0.0," digitaltrad allibeth lisa simonetti mmpadellan theft drug claasifi petti crime 
 point "
Report of a serious stabbing during the overnight on Lyell Ave. as of 4:30 am there is still a crime scene. Waiting for  confirmed information from RPD.  Police tape is blocking off the front of the building of 183 Lyell ave. This is across from Saratoga ave needs to be taken as red flag and take immediate action.  #roc @SPECNews1ROC https://t.co/g3U8brRyNB,1.0,1.0,report seriou stab overnight lyell still crime scene wait confirm inform polic tape block front build lyell across saratoga need taken flag take immedi action specnew 
"@carlycarbonate You can also do a little puff of air in her face when you pick her up to redirect her. I avoid water or blowing on cats unless it’s totally necessary as it creates an adversarial relationship around the issue, but if nothing else is working, it can help.",2.0,0.0, carlycarbon also littl puff face pick redirect avoid water blow unless total necessari creat adversari relationship around issu noth work help 
"Scientists in Hong Kong are monitoring sewage in apartment buildings to find undetected infections, and, in Yellowknife, health officials are testing wastewater to discover which viral variants have made it to their city, just 400 kilometres from the Arctic Circle. https://t.co/PJ0Go6xzCh",3.0,0.0,scientist hong kong monitor sewag apart build find undetect infect yellowknif health offici test wastewat discov viral variant made citi kilometr arctic circl 
"Make sure your covid mask makes it into the garbage can. Give a hoot don’t pollute #plasticpollutes 
 https://t.co/MiKiyZFciw",5.0,0.0,"make sure covid mask make garbag give hoot pollut plasticpollut 
 "
"@NoComplicado @tyb_garbage @ReviewerRadical @theserfstv It's just plainly true. Inequality in voluntary donations to artists is neither a problem nor even fixable. It's simply inevitable, unless you want the government to force people to not donate to Contrapoints because she works too little or makes too much. It's not exploitation.",5.0,0.0, nocomplicado garbag reviewerrad theserfstv plainli true inequ voluntari donat artist neither problem even fixabl simpli inevit unless want govern forc peopl donat contrapoint work littl make much exploit 
@itskJayaprakash @PRAS1678 40 years in Ahmedabad total power cut experienced  not exceeding 24 hours in total! Chennai from 20 March till May 2nd about 2 hours. Since 2nd may till date already &gt; 18 hrs! One phase down for last 3 days! What changed in TNEB or Generation?,0.0,0.0, itskjayaprakash year ahmedabad total power experienc exceed hour total chennai march till hour sinc till date alreadi phase last chang tneb gener 
@MrMando1138 @SeattlePD @KatieDaviscourt Indeed. The police don't prevent crime. Invest in root causes. Divest from the carceal state.,1.0,0.0, mrmando seattlepd katiedaviscourt inde polic prevent crime invest root caus divest carceal state 
BOC has phenomenal H2S gas (odor) reduction performance compared to other chemical or biological agent in the marketplace! It also offers an ability to biologically reduce sewage upstream of #wastewater treatment facilities. https://t.co/eRfuW4w0bM,3.0,0.0, phenomen odor reduct perform compar chemic biolog agent marketplac also offer abil biolog reduc sewag upstream wastewat treatment facil 
"May 24, 2021, (LONDON): The government has expanded its program to analyze wastewater for early symptoms of the corona virus. The sewage testing program will now cover two-thirds of England's population.

Read More On: https://t.co/VseALz1pXW https://t.co/Ru504heYhx",2.0,0.0," london govern expand program analyz wastewat earli symptom corona viru sewag test program cover third england popul 

read "
"@ChemistryCanada #PlasticPollutes 
Stop using it.",4.0,0.0," plasticpollut 
stop "
